Price,Address,Listing URL,Short Address,Zip,City,County,State,Beds,Baths,Footage,Raw Property Details,Price Per Sq. Ft.,Date Scraped,Latitude,Longitude,Broker Name,Status,Type,Lot Area,Lot Area Units,Raw Rent Details,Lowest Rent,Highest Rent,Rent Zestimate,Zestimate,Tax Assessed Value (Most Recent),Date Price Last Changed,Price Change,Currency,Last Date Sold,Last Date Sold Price,Most Recent Date Listed for Sale,Most Recent Price Listed for Sale,Days on the Market (For Sale),Days on Zillow,MLS Id,Premium Status,Broker Phone (Premium Data),Listed By (Premium Data),Lister Phone (Premium Data),Agent Name (Premium Data),Agent Phone (Premium Data),Agent Email (Premium Data),Co-Agent Name (Premium Data),Co-Agent Phone (Premium Data),Buyer Agent Fee (Premium Data),Buyer Agent Name (Premium Data),Association Name (Premium Data),Association Fee (Premium Data),Monthly HOA Fees (Premium Data),Year Built (Premium Data),Stories (Premium Data),Heating (Premium Data),Cooling (Premium Data),Fireplace (Premium Data),Flooring (Premium Data),Foundation (Premium Data),Garage Capacity (Premium Data),Sewer (Premium Data),Subdivision (Premium Data),Property Condition (Premium Data),Roof Type (Premium Data),Virtual Tour (Premium Data),MLS Source (Premium Data),Parcel Id (Premium Data),Favorite Count (Premium Data),Page Views (Premium Data),Tax Paid (Most Recent) (Premium Data),Has Private Pool (Premium Data),Pool Features (Premium Data),Elementary School Rating (Premium Data),Middle School Rating (Premium Data),High School Rating (Premium Data),Transit Score (Premium Data),Walk Score (Premium Data),Bike Score (Premium Data),Description (Premium Data)
"$5,282","1475 Fillmore St, San Francisco, CA 94115 - The Skyline - Unit T20611","https://www.zillow.com/rental-manager/price-my-rental/results/1475-fillmore-st_-san-francisco_-ca-94115/?unit=T20611","1475 Fillmore St","94115","San Francisco","San Francisco County","CA",2,2,928,"Deposits and Fees: , Additional Information: Barbecue Pet Park Urban Water Oasis","","Fri, 2026-04-17","37.782692","-122.43322","","Available from Sat, 2026-06-27","Unit","","","Unit T20611 - The Skyline - $5,282",5253,5382,"","","","","","$","","","","","","","","Elite-tier data preview","","The Fillmore Center","(415) 539-0678","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","2","7","83","99","97","You. Are. Here.

We are currently offering virtual, live video, and in-person tours of our apartment community. Call us today for more information!The Fillmore Center in San Francisco, California, has studio, one, two, and three-bedroom apartment homes located south of Pacific Heights and just west of Japantown. We are surrounded by a community so diverse it feels like a city within a city with its own unique blend of shops, cafes, and theaters. With San Francisco at your door, commutes aren't difficult. We provide a complimentary shuttle to the financial district and are located near public transportation. World-class shopping, restaurants, and entertainment options stretch out for miles and miles in all directions. When the day is done, you'll enjoy dazzling skyline views of the city and the fog rolling in at night. On our grounds, take pleasure in the tranquility of meticulously landscaped gardens, courtyards, waterfalls, grilling and picnic areas, and convenient access to the state-of-the-art Fitness SF. For your convenience and safety, our amenities include planned activities for residents, hi-speed Internet access, controlled access garage parking, and video intercom entry. Come by and see the Fillmore Center today and experience tranquility and convenience in the middle of our vibrant city. This unit is a rental unit subject to the San Francisco Rent Ordinance, which limits evictions without just cause, and states that any waiver by a tenant of their rights under the Rent Ordinance is void as contrary to public policy. Greystar California, Inc. dba Greystar Corp. License No. 1525765 Broker: Gerard S. Donohue License No. 01265072

Floor plans are artist's rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Please see a representative for details."
"$5,331","1475 Fillmore St, San Francisco, CA 94115 - The Skyline - Unit T10305","https://www.zillow.com/rental-manager/price-my-rental/results/1475-fillmore-st_-san-francisco_-ca-94115/?unit=T10305","1475 Fillmore St","94115","San Francisco","San Francisco County","CA",2,2,932,"Deposits and Fees: , Additional Information: Barbecue Pet Park Urban Water Oasis","","Fri, 2026-04-17","37.782692","-122.43322","","Available from Tue, 2026-03-24","Unit","","","Unit T10305 - The Skyline - $5,331",5253,5382,"","","","","","$","","","","","","","","Elite-tier data preview","","The Fillmore Center","(415) 539-0678","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","2","7","83","99","97","You. Are. Here.

We are currently offering virtual, live video, and in-person tours of our apartment community. Call us today for more information!The Fillmore Center in San Francisco, California, has studio, one, two, and three-bedroom apartment homes located south of Pacific Heights and just west of Japantown. We are surrounded by a community so diverse it feels like a city within a city with its own unique blend of shops, cafes, and theaters. With San Francisco at your door, commutes aren't difficult. We provide a complimentary shuttle to the financial district and are located near public transportation. World-class shopping, restaurants, and entertainment options stretch out for miles and miles in all directions. When the day is done, you'll enjoy dazzling skyline views of the city and the fog rolling in at night. On our grounds, take pleasure in the tranquility of meticulously landscaped gardens, courtyards, waterfalls, grilling and picnic areas, and convenient access to the state-of-the-art Fitness SF. For your convenience and safety, our amenities include planned activities for residents, hi-speed Internet access, controlled access garage parking, and video intercom entry. Come by and see the Fillmore Center today and experience tranquility and convenience in the middle of our vibrant city. This unit is a rental unit subject to the San Francisco Rent Ordinance, which limits evictions without just cause, and states that any waiver by a tenant of their rights under the Rent Ordinance is void as contrary to public policy. Greystar California, Inc. dba Greystar Corp. License No. 1525765 Broker: Gerard S. Donohue License No. 01265072

Floor plans are artist's rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Please see a representative for details."
"$5,356","1475 Fillmore St, San Francisco, CA 94115 - The Skyline - Unit T20310","https://www.zillow.com/rental-manager/price-my-rental/results/1475-fillmore-st_-san-francisco_-ca-94115/?unit=T20310","1475 Fillmore St","94115","San Francisco","San Francisco County","CA",2,2,932,"Deposits and Fees: , Additional Information: Barbecue Pet Park Urban Water Oasis","","Fri, 2026-04-17","37.782692","-122.43322","","Available from Wed, 2026-04-01","Unit","","","Unit T20310 - The Skyline - $5,356",5253,5382,"","","","","","$","","","","","","","","Elite-tier data preview","","The Fillmore Center","(415) 539-0678","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","2","7","83","99","97","You. Are. Here.

We are currently offering virtual, live video, and in-person tours of our apartment community. Call us today for more information!The Fillmore Center in San Francisco, California, has studio, one, two, and three-bedroom apartment homes located south of Pacific Heights and just west of Japantown. We are surrounded by a community so diverse it feels like a city within a city with its own unique blend of shops, cafes, and theaters. With San Francisco at your door, commutes aren't difficult. We provide a complimentary shuttle to the financial district and are located near public transportation. World-class shopping, restaurants, and entertainment options stretch out for miles and miles in all directions. When the day is done, you'll enjoy dazzling skyline views of the city and the fog rolling in at night. On our grounds, take pleasure in the tranquility of meticulously landscaped gardens, courtyards, waterfalls, grilling and picnic areas, and convenient access to the state-of-the-art Fitness SF. For your convenience and safety, our amenities include planned activities for residents, hi-speed Internet access, controlled access garage parking, and video intercom entry. Come by and see the Fillmore Center today and experience tranquility and convenience in the middle of our vibrant city. This unit is a rental unit subject to the San Francisco Rent Ordinance, which limits evictions without just cause, and states that any waiver by a tenant of their rights under the Rent Ordinance is void as contrary to public policy. Greystar California, Inc. dba Greystar Corp. License No. 1525765 Broker: Gerard S. Donohue License No. 01265072

Floor plans are artist's rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Please see a representative for details."
"$5,369","1475 Fillmore St, San Francisco, CA 94115 - The Skyline - Unit T20608","https://www.zillow.com/rental-manager/price-my-rental/results/1475-fillmore-st_-san-francisco_-ca-94115/?unit=T20608","1475 Fillmore St","94115","San Francisco","San Francisco County","CA",2,2,932,"Deposits and Fees: , Additional Information: Barbecue Pet Park Urban Water Oasis","","Fri, 2026-04-17","37.782692","-122.43322","","Available from Thu, 2026-05-21","Unit","","","Unit T20608 - The Skyline - $5,369",5253,5382,"","","","","","$","","","","","","","","Elite-tier data preview","","The Fillmore Center","(415) 539-0678","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","2","7","83","99","97","You. Are. Here.

We are currently offering virtual, live video, and in-person tours of our apartment community. Call us today for more information!The Fillmore Center in San Francisco, California, has studio, one, two, and three-bedroom apartment homes located south of Pacific Heights and just west of Japantown. We are surrounded by a community so diverse it feels like a city within a city with its own unique blend of shops, cafes, and theaters. With San Francisco at your door, commutes aren't difficult. We provide a complimentary shuttle to the financial district and are located near public transportation. World-class shopping, restaurants, and entertainment options stretch out for miles and miles in all directions. When the day is done, you'll enjoy dazzling skyline views of the city and the fog rolling in at night. On our grounds, take pleasure in the tranquility of meticulously landscaped gardens, courtyards, waterfalls, grilling and picnic areas, and convenient access to the state-of-the-art Fitness SF. For your convenience and safety, our amenities include planned activities for residents, hi-speed Internet access, controlled access garage parking, and video intercom entry. Come by and see the Fillmore Center today and experience tranquility and convenience in the middle of our vibrant city. This unit is a rental unit subject to the San Francisco Rent Ordinance, which limits evictions without just cause, and states that any waiver by a tenant of their rights under the Rent Ordinance is void as contrary to public policy. Greystar California, Inc. dba Greystar Corp. License No. 1525765 Broker: Gerard S. Donohue License No. 01265072

Floor plans are artist's rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Please see a representative for details."
"$5,411","1475 Fillmore St, San Francisco, CA 94115 - The Skyline - Unit T21508","https://www.zillow.com/rental-manager/price-my-rental/results/1475-fillmore-st_-san-francisco_-ca-94115/?unit=T21508","1475 Fillmore St","94115","San Francisco","San Francisco County","CA",2,2,932,"Deposits and Fees: , Additional Information: Barbecue Pet Park Urban Water Oasis","","Fri, 2026-04-17","37.782692","-122.43322","","Available from Sat, 2026-06-06","Unit","","","Unit T21508 - The Skyline - $5,411",5253,5382,"","","","","","$","","","","","","","","Elite-tier data preview","","The Fillmore Center","(415) 539-0678","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","2","7","83","99","97","You. Are. Here.

We are currently offering virtual, live video, and in-person tours of our apartment community. Call us today for more information!The Fillmore Center in San Francisco, California, has studio, one, two, and three-bedroom apartment homes located south of Pacific Heights and just west of Japantown. We are surrounded by a community so diverse it feels like a city within a city with its own unique blend of shops, cafes, and theaters. With San Francisco at your door, commutes aren't difficult. We provide a complimentary shuttle to the financial district and are located near public transportation. World-class shopping, restaurants, and entertainment options stretch out for miles and miles in all directions. When the day is done, you'll enjoy dazzling skyline views of the city and the fog rolling in at night. On our grounds, take pleasure in the tranquility of meticulously landscaped gardens, courtyards, waterfalls, grilling and picnic areas, and convenient access to the state-of-the-art Fitness SF. For your convenience and safety, our amenities include planned activities for residents, hi-speed Internet access, controlled access garage parking, and video intercom entry. Come by and see the Fillmore Center today and experience tranquility and convenience in the middle of our vibrant city. This unit is a rental unit subject to the San Francisco Rent Ordinance, which limits evictions without just cause, and states that any waiver by a tenant of their rights under the Rent Ordinance is void as contrary to public policy. Greystar California, Inc. dba Greystar Corp. License No. 1525765 Broker: Gerard S. Donohue License No. 01265072

Floor plans are artist's rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Please see a representative for details."
"$5,957","1475 Fillmore St, San Francisco, CA 94115 - The Garden - Unit S30223","https://www.zillow.com/rental-manager/price-my-rental/results/1475-fillmore-st_-san-francisco_-ca-94115/?unit=S30223","1475 Fillmore St","94115","San Francisco","San Francisco County","CA",3,2,1141,"Deposits and Fees: , Additional Information: Barbecue Pet Park Urban Water Oasis","","Fri, 2026-04-17","37.782692","-122.43322","","","Unit","","","Unit S30223 - The Garden - $5,957",5928,5928,"","","","","","$","","","","","","","","Elite-tier data preview","","The Fillmore Center","(415) 539-0678","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","2","7","83","99","97","You. Are. Here.

We are currently offering virtual, live video, and in-person tours of our apartment community. Call us today for more information!The Fillmore Center in San Francisco, California, has studio, one, two, and three-bedroom apartment homes located south of Pacific Heights and just west of Japantown. We are surrounded by a community so diverse it feels like a city within a city with its own unique blend of shops, cafes, and theaters. With San Francisco at your door, commutes aren't difficult. We provide a complimentary shuttle to the financial district and are located near public transportation. World-class shopping, restaurants, and entertainment options stretch out for miles and miles in all directions. When the day is done, you'll enjoy dazzling skyline views of the city and the fog rolling in at night. On our grounds, take pleasure in the tranquility of meticulously landscaped gardens, courtyards, waterfalls, grilling and picnic areas, and convenient access to the state-of-the-art Fitness SF. For your convenience and safety, our amenities include planned activities for residents, hi-speed Internet access, controlled access garage parking, and video intercom entry. Come by and see the Fillmore Center today and experience tranquility and convenience in the middle of our vibrant city. This unit is a rental unit subject to the San Francisco Rent Ordinance, which limits evictions without just cause, and states that any waiver by a tenant of their rights under the Rent Ordinance is void as contrary to public policy. Greystar California, Inc. dba Greystar Corp. License No. 1525765 Broker: Gerard S. Donohue License No. 01265072

Floor plans are artist's rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Please see a representative for details."
"$5,360","2038 Divisadero Street, 2038 Divisadero St APT 301, San Francisco, CA 94115","https://www.zillow.com/apartments/san-francisco-ca/2038-divisadero-street/5XjcBZ/","2038 Divisadero St","94115","San Francisco","San Francisco County","CA","2","2","900","{""unit_1"":{""baths"":1.5,""beds"":2,""sqft"":900,""maxPrice"":5360,""minPrice"":5360}}","$5.96","Fri, 2026-04-17","37.788666","-122.440216","","FOR_RENT","APARTMENT","","","","","","","","","","","$","","","","","","","","Elite-tier data preview","","2038 Divisadero Street","(707) 402-9684","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","8","7","73","98","83","Welcome to 2038 Divisadero Apartments, a well-appointed apartment residence in San Francisco's prestigious Pacific Heights neighborhood. This pet-friendly, smoke-free community offers modern conveniences, including secure gated entry, intercom access, and security cameras for peace of mind. Residents benefit from an elevator, common area laundry, an online payment portal, and dedicated maintenance and resident support services. Outdoor spaces such as the courtyard and landscaped garden provide a serene retreat. With Alta Plaza Park, Fillmore Apartments's boutiques, and acclaimed dining like SPQR and B. Patisserie just steps away, this location delivers both convenience and elegance."
"$5,360","2038 Divisadero Street, 2038 Divisadero St APT 301, San Francisco, CA 94115 - 2 Bed with Den 1.5 Bath - Unit 301","https://www.zillow.com/rental-manager/price-my-rental/results/2038-divisadero-st_-san-francisco_-ca-94115/?unit=301","2038 Divisadero St","94115","San Francisco","San Francisco County","CA",2,1.5,900,"Deposits and Fees: , Additional Information: Balcony Courtyard Garden On-Site Maintenance Online Payment Portal Pet Friendly Resident Support Service","$5.96","Fri, 2026-04-17","37.788666","-122.440216","","","Unit","","","Unit 301 - 2 Bed with Den 1.5 Bath - $5,360",5360,5360,"","","","","","$","","","","","","","","Elite-tier data preview","","2038 Divisadero Street","(707) 402-9684","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","8","7","73","98","83","Welcome to 2038 Divisadero Apartments, a well-appointed apartment residence in San Francisco's prestigious Pacific Heights neighborhood. This pet-friendly, smoke-free community offers modern conveniences, including secure gated entry, intercom access, and security cameras for peace of mind. Residents benefit from an elevator, common area laundry, an online payment portal, and dedicated maintenance and resident support services. Outdoor spaces such as the courtyard and landscaped garden provide a serene retreat. With Alta Plaza Park, Fillmore Apartments's boutiques, and acclaimed dining like SPQR and B. Patisserie just steps away, this location delivers both convenience and elegance."
"$5,350","480 Potrero Ave, 480 Potrero Ave Unit 305, San Francisco, CA 94110","https://www.zillow.com/apartments/san-francisco-ca/480-potrero-ave/5mY4JQ/","","94110","San Francisco","","CA","3","2","1230","3 bds | 2 ba | 1230 sqft","$4.35","Fri, 2026-04-17","37.763515","-122.40768","","FOR_RENT","APARTMENT","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$5,300","2465 Bryant St #2465, San Francisco, CA 94110","https://www.zillow.com/homedetails/2465-Bryant-St-2465-San-Francisco-CA-94110/460621631_zpid/","","94110","San Francisco","","CA","3","2","1000","3 bds | 2 ba | 1000 sqft","$5.3","Fri, 2026-04-17","37.754967","-122.40901","","FOR_RENT","APARTMENT","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$5,295","632 Hayes St #B, San Francisco, CA 94102","https://www.zillow.com/homedetails/632-Hayes-St-B-San-Francisco-CA-94102/2078085535_zpid/","","94102","San Francisco","","CA","3","2","1300","3 bds | 2 ba | 1300 sqft","$4.07","Fri, 2026-04-17","37.776573","-122.42692","","FOR_RENT","APARTMENT","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$5,290","Avalon Ocean Avenue, 1200 Ocean Ave #2B-2Ba-1139Sqft, San Francisco, CA 94112","https://www.zillow.com/apartments/san-francisco-ca/avalon-ocean-avenue/5XjSMb/","","94112","San Francisco","","CA","2","2","1137","2 bds | 2 ba | 1137 sqft","$4.65","Fri, 2026-04-17","37.723972","-122.454994","","FOR_RENT","APARTMENT","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$5,000","1427 Valencia St #Top, San Francisco, CA 94110","https://www.zillow.com/homedetails/1427-Valencia-St-TOP-San-Francisco-CA-94110/461725864_zpid/","","94110","San Francisco","","CA","3","3","1500","3 bds | 3 ba | 1500 sqft","$3.33","Fri, 2026-04-17","37.75003","-122.42011","","FOR_RENT","APARTMENT","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
