Price,Address,Listing URL,Short Address,Zip,City,County,State,Beds,Baths,Footage,Raw Property Details,Price Per Sq. Ft.,Date Scraped,Latitude,Longitude,Broker Name,Status,Type,Lot Area,Lot Area Units,Raw Rent Details,Lowest Rent,Highest Rent,Rent Zestimate,Zestimate,Tax Assessed Value (Most Recent),Date Price Last Changed,Price Change,Currency,Last Date Sold,Last Date Sold Price,Most Recent Date Listed for Sale,Most Recent Price Listed for Sale,Days on the Market (For Sale),Days on Zillow,MLS Id,Premium Status,Broker Phone (Premium Data),Listed By (Premium Data),Lister Phone (Premium Data),Agent Name (Premium Data),Agent Phone (Premium Data),Agent Email (Premium Data),Co-Agent Name (Premium Data),Co-Agent Phone (Premium Data),Buyer Agent Fee (Premium Data),Buyer Agent Name (Premium Data),Association Name (Premium Data),Association Fee (Premium Data),Monthly HOA Fees (Premium Data),Year Built (Premium Data),Stories (Premium Data),Heating (Premium Data),Cooling (Premium Data),Fireplace (Premium Data),Flooring (Premium Data),Foundation (Premium Data),Garage Capacity (Premium Data),Sewer (Premium Data),Subdivision (Premium Data),Property Condition (Premium Data),Roof Type (Premium Data),Virtual Tour (Premium Data),MLS Source (Premium Data),Parcel Id (Premium Data),Favorite Count (Premium Data),Page Views (Premium Data),Tax Paid (Most Recent) (Premium Data),Has Private Pool (Premium Data),Pool Features (Premium Data),Elementary School Rating (Premium Data),Middle School Rating (Premium Data),High School Rating (Premium Data),Transit Score (Premium Data),Walk Score (Premium Data),Bike Score (Premium Data),Description (Premium Data),Friend 1 (Cumberland) - Drive Distance (km),Friend 1 (Cumberland) - Drive Time (min),Friend 1 (Cumberland) - Walk Distance (km),Friend 1 (Cumberland) - Walk Time (min),Friend 1 (Cumberland) - Transit Distance (km),Friend 1 (Cumberland) - Transit Time (min),Friend 2 (Larkspur) - Drive Distance (km),Friend 2 (Larkspur) - Drive Time (min),Friend 2 (Larkspur) - Walk Distance (km),Friend 2 (Larkspur) - Walk Time (min),Friend 2 (Larkspur) - Transit Distance (km),Friend 2 (Larkspur) - Transit Time (min),Vic Work (Oyster Point) - Drive Distance (km),Vic Work (Oyster Point) - Drive Time (min),Vic Work (Oyster Point) - Walk Distance (km),Vic Work (Oyster Point) - Walk Time (min),Vic Work (Oyster Point) - Transit Distance (km),Vic Work (Oyster Point) - Transit Time (min)
"$5,411","1475 Fillmore St, San Francisco, CA 94115 - The Skyline - Unit T21508",https://www.zillow.com/rental-manager/price-my-rental/results/1475-fillmore-st_-san-francisco_-ca-94115/?unit=T21508,1475 Fillmore St,94115,San Francisco,San Francisco County,CA,2,2,932,"Deposits and Fees: , Additional Information: Barbecue Pet Park Urban Water Oasis",,"Fri, 2026-04-17",37.782692,-122.43322,,"Available from Sat, 2026-06-06",Unit,,,"Unit T21508 - The Skyline - $5,411",5253,5382,,,,,,$,,,,,,,,Elite-tier data preview,,The Fillmore Center,(415) 539-0678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,7,83,99,97,"You. Are. Here.

We are currently offering virtual, live video, and in-person tours of our apartment community. Call us today for more information!The Fillmore Center in San Francisco, California, has studio, one, two, and three-bedroom apartment homes located south of Pacific Heights and just west of Japantown. We are surrounded by a community so diverse it feels like a city within a city with its own unique blend of shops, cafes, and theaters. With San Francisco at your door, commutes aren't difficult. We provide a complimentary shuttle to the financial district and are located near public transportation. World-class shopping, restaurants, and entertainment options stretch out for miles and miles in all directions. When the day is done, you'll enjoy dazzling skyline views of the city and the fog rolling in at night. On our grounds, take pleasure in the tranquility of meticulously landscaped gardens, courtyards, waterfalls, grilling and picnic areas, and convenient access to the state-of-the-art Fitness SF. For your convenience and safety, our amenities include planned activities for residents, hi-speed Internet access, controlled access garage parking, and video intercom entry. Come by and see the Fillmore Center today and experience tranquility and convenience in the middle of our vibrant city. This unit is a rental unit subject to the San Francisco Rent Ordinance, which limits evictions without just cause, and states that any waiver by a tenant of their rights under the Rent Ordinance is void as contrary to public policy. Greystar California, Inc. dba Greystar Corp. License No. 1525765 Broker: Gerard S. Donohue License No. 01265072

Floor plans are artist's rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Please see a representative for details.",3.19,15.7,3.24,46.7,3.33,30.1,23.91,25.7,20.29,167.7,21.11,80.3,17.77,19.9,19.38,272.5,28.05,77.8
"$5,957","1475 Fillmore St, San Francisco, CA 94115 - The Garden - Unit S30223",https://www.zillow.com/rental-manager/price-my-rental/results/1475-fillmore-st_-san-francisco_-ca-94115/?unit=S30223,1475 Fillmore St,94115,San Francisco,San Francisco County,CA,3,2,1141,"Deposits and Fees: , Additional Information: Barbecue Pet Park Urban Water Oasis",,"Fri, 2026-04-17",37.782692,-122.43322,,,Unit,,,"Unit S30223 - The Garden - $5,957",5928,5928,,,,,,$,,,,,,,,Elite-tier data preview,,The Fillmore Center,(415) 539-0678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,7,83,99,97,"You. Are. Here.

We are currently offering virtual, live video, and in-person tours of our apartment community. Call us today for more information!The Fillmore Center in San Francisco, California, has studio, one, two, and three-bedroom apartment homes located south of Pacific Heights and just west of Japantown. We are surrounded by a community so diverse it feels like a city within a city with its own unique blend of shops, cafes, and theaters. With San Francisco at your door, commutes aren't difficult. We provide a complimentary shuttle to the financial district and are located near public transportation. World-class shopping, restaurants, and entertainment options stretch out for miles and miles in all directions. When the day is done, you'll enjoy dazzling skyline views of the city and the fog rolling in at night. On our grounds, take pleasure in the tranquility of meticulously landscaped gardens, courtyards, waterfalls, grilling and picnic areas, and convenient access to the state-of-the-art Fitness SF. For your convenience and safety, our amenities include planned activities for residents, hi-speed Internet access, controlled access garage parking, and video intercom entry. Come by and see the Fillmore Center today and experience tranquility and convenience in the middle of our vibrant city. This unit is a rental unit subject to the San Francisco Rent Ordinance, which limits evictions without just cause, and states that any waiver by a tenant of their rights under the Rent Ordinance is void as contrary to public policy. Greystar California, Inc. dba Greystar Corp. License No. 1525765 Broker: Gerard S. Donohue License No. 01265072

Floor plans are artist's rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Please see a representative for details.",3.19,15.7,3.24,46.7,3.33,30.1,23.91,25.7,20.29,167.7,21.11,80.3,17.77,19.9,19.38,272.5,28.05,77.8
"$5,360","2038 Divisadero Street, 2038 Divisadero St APT 301, San Francisco, CA 94115",https://www.zillow.com/apartments/san-francisco-ca/2038-divisadero-street/5XjcBZ/,2038 Divisadero St,94115,San Francisco,San Francisco County,CA,2,2,900,"{""unit_1"":{""baths"":1.5,""beds"":2,""sqft"":900,""maxPrice"":5360,""minPrice"":5360}}",$5.96,"Fri, 2026-04-17",37.788666,-122.440216,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,,,,,Elite-tier data preview,,2038 Divisadero Street,(707) 402-9684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,7,73,98,83,"Welcome to 2038 Divisadero Apartments, a well-appointed apartment residence in San Francisco's prestigious Pacific Heights neighborhood. This pet-friendly, smoke-free community offers modern conveniences, including secure gated entry, intercom access, and security cameras for peace of mind. Residents benefit from an elevator, common area laundry, an online payment portal, and dedicated maintenance and resident support services. Outdoor spaces such as the courtyard and landscaped garden provide a serene retreat. With Alta Plaza Park, Fillmore Apartments's boutiques, and acclaimed dining like SPQR and B. Patisserie just steps away, this location delivers both convenience and elegance.",4.63,22.8,4.26,61.3,4.57,41.1,25.38,30.2,20.63,174.2,21.8,83.7,19.24,23.0,20.32,287.0,29.8,86.0
"$5,360","2038 Divisadero Street, 2038 Divisadero St APT 301, San Francisco, CA 94115 - 2 Bed with Den 1.5 Bath - Unit 301",https://www.zillow.com/rental-manager/price-my-rental/results/2038-divisadero-st_-san-francisco_-ca-94115/?unit=301,2038 Divisadero St,94115,San Francisco,San Francisco County,CA,2,1.5,900,"Deposits and Fees: , Additional Information: Balcony Courtyard Garden On-Site Maintenance Online Payment Portal Pet Friendly Resident Support Service",$5.96,"Fri, 2026-04-17",37.788666,-122.440216,,,Unit,,,"Unit 301 - 2 Bed with Den 1.5 Bath - $5,360",5360,5360,,,,,,$,,,,,,,,Elite-tier data preview,,2038 Divisadero Street,(707) 402-9684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,7,73,98,83,"Welcome to 2038 Divisadero Apartments, a well-appointed apartment residence in San Francisco's prestigious Pacific Heights neighborhood. This pet-friendly, smoke-free community offers modern conveniences, including secure gated entry, intercom access, and security cameras for peace of mind. Residents benefit from an elevator, common area laundry, an online payment portal, and dedicated maintenance and resident support services. Outdoor spaces such as the courtyard and landscaped garden provide a serene retreat. With Alta Plaza Park, Fillmore Apartments's boutiques, and acclaimed dining like SPQR and B. Patisserie just steps away, this location delivers both convenience and elegance.",4.63,22.8,4.26,61.3,4.57,41.1,25.38,30.2,20.63,174.2,21.8,83.7,19.24,23.0,20.32,287.0,29.8,86.0
"$5,290","Avalon Ocean Avenue, 1200 Ocean Ave #2B-2Ba-1139Sqft, San Francisco, CA 94112",https://www.zillow.com/apartments/san-francisco-ca/avalon-ocean-avenue/5XjSMb/,,94112,San Francisco,,CA,2,2,1137,2 bds | 2 ba | 1137 sqft,$4.65,"Fri, 2026-04-17",37.723972,-122.454994,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.91,17.3,6.06,84.1,6.92,41.0,28.81,26.0,27.06,260.6,28.08,77.6,14.81,13.3,14.44,202.7,16.11,63.2
"$75,000","2336 Broadway St, San Francisco, CA 94115",https://www.zillow.com/homedetails/2336-Broadway-St-San-Francisco-CA-94115/15072560_zpid/,2336 Broadway St,94115,San Francisco,San Francisco County,CA,6,7,7455,6 bds | 7 ba | 7455 sqft,$10.06,"Fri, 2026-04-17",37.794453,-122.43563,,FOR_RENT,SINGLE_FAMILY,7455,sqft,,,,"$43,810","$15,301,300","$10,688,831",,,$,"Thu, 1998-08-06","$5,700,000",,,,31,426107493,Elite-tier data preview,415-710-6462,Nina Hatvany (Listed by brokerage),(415) 710-6462,Nina Hatvany,415-710-6462,,,,,,,,,1900,5,"Natural Gas, Central, Zoned, Fireplace",,Yes,Wood,,3,,,Year built: 1900,,,SFAR,0563005,,,"$127,363",,,6,7,7,79,97,64,"Rare opportunity to live in one of San Francisco's most beautiful mansions, boasting sweeping and direct views from Coit Tower to the Marin Headlands, of the Golden Gate Bridge, Palace of Fine Arts, Alcatraz, and the Bay. There are 6 bedrooms and and 6.5 baths with high ceilings throughout and decks on every level. A dramatic, grand foyer is enhanced by leaded glass windows and intricate details. At the front of the home is an expansive paneled formal living room, with a striking gas fireplace and south-facing oversized windows. At the back is a magnificent formal dining room with coffered ceiling, a family room or breakfast area with attached deck to admire the stunning views, and a chef's kitchen equipped with a central island, deluxe appliances, and fabulous views. On the upper level is a stunning primary suite with his and her'' baths (including dry sauna and steam shower), walk-in closet and dressing room, and a viewing deck, plus a sprawling den, library, or bedroom, furnished with handsome paneling, gas fireplace, ensuite bath, and walk-in closet. On the upper level are 4 bedrooms and 3 bathrooms, and at the top is a playroom or family room, skylit from above with a picture window and attached deck facing unparallelled outlooks. On the lower level is a separate yet integrated guest suite, with a family room, kitchenette, bedroom, bath, and large deck with a hot tub and stairs down to the garden. The level, turfed lawn is perfect for recreation. A 2-car-side by side garage completes the picture. State-of-the-art building systems and designer finishes throughout. Experience the pinnacle of luxury living in San Francisco.Show more",4.75,23.6,4.37,62.3,4.62,36.6,25.31,30.5,20.18,164.0,25.67,95.3,19.17,23.9,20.5,288.1,27.01,90.9
"$19,500","3135 Pacific Ave APT 6, San Francisco, CA 94115",https://www.zillow.com/homedetails/3135-Pacific-Ave-APT-6-San-Francisco-CA-94115/2082514784_zpid/,3135 Pacific Ave APT 6,94115,San Francisco,San Francisco County,CA,2,2,0,2 bds | 2 ba ,,"Fri, 2026-04-17",37.79153,-122.44687,,FOR_RENT,APARTMENT,,,,,,"$2,022",,,,,$,,,,,,29,,Elite-tier data preview,,Mazal Bordo (Listed by listing agent),,Mazal Bordo,,,,,,,,,,,,Forced Air,,,Hardwood,,,,,,,,Zillow Rentals,,,,,,,6,8,7,73,91,63,"Experience luxury in this elegant 3BR/2BA penthouse in prestigious Presidio Heights. Enjoy sweeping views of the Golden Gate Bridge, Bay, Mt. Tam, and the Pacific. Featuring high ceilings, period details, and designer finishes, this serene home offers refined living.

The space

On one of the most prestigious blocks in Presidio Heights is a one-of-a-kind, sophisticated and serene, 2nd-level Penthouse in a turn-of-the-century, Tudor Revival building. It is quiet and sunny and is nestled among luxury estates and meticulously maintained homes. It boasts sweeping views from every room that include the Presidio, San Francisco Bay, the Golden Gate Bridge, Mt Tamalpais, and west over the city to the ocean.

This Penthouse is bright and very charming, featuring period details, wood trim, high ceilings, and designer finishes with a nod to the elegance and handsome sophistication of Ralph Lauren Living. This Penthouse offers a spacious layout with a large living room; a dining room (with an acacia wood dining table); oak hardwood flooring throughout; luxurious natural stone bathrooms and countertops; 2 large bedrooms (Cali king and Queen) with access to a large private sun deck from one of them; 1 upstairs attic bedroom (Two full beds) - note that the stairs to the attic are steep; in-room remote working spaces; and a modern kitchen equipped with stone countertops, a gas cooktop, dual ovens, a dishwasher, and ample cabinet space.

Each bedroom is outfitted with luxurious foam and innerspring mattresses that provide cushioned yet supportive, adaptive comfort. Additionally, comfort features include 800+ thread count, 100% cotton sheets; sumptuous down comforters; soft yet breathable cotton and muslin blankets; down and/or foam pillows; and a smart TV.

The included utilities are: water and garbage. Dedicated parking in front of the driveway is included; easy street parking otherwise. Pets are negotiable. Please note that the stairs to the third bedroom (attic room) are steep.

Other things to note

Stairs:

There is a flight of stairs up to the building door, then one long flight of stairs up to the unit, and a final shorter flight of steps once inside the unit.

To access Bedroom 3 (attic room with 2 full beds), there is another steep flight of internal steps within the unit.

Agent information:

Mazal Bordo
Relocation Agent | REALTOR 
CA DRE #: 01243370Show more",5.4,25.4,5.14,73.4,7.25,47.7,26.23,32.8,21.13,178.9,22.9,93.8,20.19,26.2,21.2,299.2,26.55,103.8
"$12,000","858 Capp St, San Francisco, CA 94110",https://zillow.com/b/858-capp-st-san-francisco-ca-BzJyKt/,858 Capp St,94110,San Francisco,San Francisco County,CA,3,,0,"{""unit_1"":{""baths"":3,""beds"":3,""sqft"":1638,""price"":12000},""unit_2"":{""baths"":2.5,""beds"":2,""sqft"":1818,""price"":18470}}",,"Fri, 2026-04-17",37.752903,-122.417725,,FOR_RENT,,,,"$18,470+ 2 bds, $12,000+ 3 bds","$12,000","$18,470",,,,,,$,,,,,,,,Elite-tier data preview,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,4,85,100,100,,1.52,6.7,1.29,18.3,1.5,15.8,24.69,26.4,21.68,186.5,22.48,60.9,13.22,14.4,15.02,212.1,21.28,48.7
"$12,000","858 Capp St, San Francisco, CA 94110 - unit 1",,858 Capp St,94110,San Francisco,San Francisco County,CA,3,3,1638,"Deposits and Fees: , Additional Information: ",,"Fri, 2026-04-17",37.752903,-122.417725,,"Available from Sat, 2026-06-27",Unit,,,"$18,470+ 2 bds, $12,000+ 3 bds",12000,12000,,,,,,$,,,,,,,,Elite-tier data preview,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,4,85,100,100,,1.53,6.7,1.3,18.4,1.49,15.7,24.68,26.4,21.69,186.6,22.48,60.8,13.21,14.4,15.01,212.0,21.27,48.6
"$18,470","858 Capp St, San Francisco, CA 94110 - unit 2",,858 Capp St,94110,San Francisco,San Francisco County,CA,2,2.5,1818,"Deposits and Fees: , Additional Information: ",,"Fri, 2026-04-17",37.752903,-122.417725,,"Available from Sun, 2026-08-16",Unit,,,"$18,470+ 2 bds, $12,000+ 3 bds",18470,18470,,,,,,$,,,,,,,,Elite-tier data preview,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,4,85,100,100,,1.53,6.7,1.3,18.4,1.49,15.7,24.68,26.4,21.69,186.6,22.48,60.8,13.21,14.4,15.01,212.0,21.27,48.6
"$18,450","(undisclosed Address), San Francisco, CA 94115",https://www.zillow.com/homedetails/San-Francisco-CA-94115/15075534_zpid/,(Undisclosed Address),94115,San Francisco,San Francisco County,CA,3,3,2508,3 bds | 3 ba | 2508 sqft,$7.36,"Fri, 2026-04-17",,,,FOR_RENT,SINGLE_FAMILY,2508,sqft,,,,"$7,222","$2,552,200","$620,296",,,$,,,,,,30,,Elite-tier data preview,,DOMA Luxe Properties (Listed by property owner),,DOMA Luxe Properties,,,,,,,,,,,,,,,,,,,,,,,Zillow Rentals,,,,"$8,144",,,6,7,7,82,98,78,"Originally built in 1880, this reimagined San Francisco gem has been thoughtfully transformed into a serene, modern retreat. Gleaming hardwood floors, curated contemporary decor, and abundant natural light come together to create a warm, sophisticated setting, perfect for both relaxation and refined city living.

The fully equipped chef's kitchen is ideal for everything from a quick morning coffee to a full culinary experience, featuring sleek appliances and functional design. Whether you're dining at one of the home's inviting seating areas or enjoying a quiet moment on the private outdoor patio, this space offers the perfect blend of comfort, character, and convenience, all in the heart of the city's vibrant energy.

*Please note that only dogs are permitted in this residence and must be approved in advance.

- 30-day minimum stay
- Small dogs are allowed
- fully-furnished
- utilities included with a $300 capShow more",4.27,20.6,4.04,57.7,4.08,36.8,25.02,28.4,20.27,169.7,21.6,83.8,18.88,21.9,20.17,283.5,29.55,83.6
"$17,950","180 Saint Germain Ave, San Francisco, CA 94114",https://www.zillow.com/homedetails/180-Saint-Germain-Ave-San-Francisco-CA-94114/15129710_zpid/,180 Saint Germain Ave,94114,San Francisco,San Francisco County,CA,4,3,2500,4 bds | 3 ba | 2500 sqft,$7.18,"Fri, 2026-04-17",37.757584,-122.45174,,FOR_RENT,TOWNHOUSE,2500,sqft,,,,"$7,808","$3,389,200","$2,446,171",,,$,"Fri, 2005-09-30","$1,790,000",,,,194,,Elite-tier data preview,,Mazal Bordo (Listed by listing agent),,Mazal Bordo,,,,,,,,,,,,,,,Hardwood,,,,,,,,Zillow Rentals,2708019,,,"$29,738",,,9,8,10,68,54,37,"Extraordinary 3-level house. 4 Bedrooms and 3 bathrooms. Upper Cole Valley. Amazing views. Pets are negotiable.

The house is on a double lot on a cul-de-sac in upper Cole Valley.

Offered completely furnished.

Main level:

- Front courtyard
- Spacious open-plan living room with a dining alcove
- Gas fireplace
- Amazing panoramic views of the City and Bay
- Access to a large, multi-level deck complex and ground-level shared garden, also with amazing views.
- Large kitchen with stainless steel appliances and counter-tops

 - Dual built-in ovens
 - Large refrigerator
 - Dishwasher
 - Five-burner gas range
 - In-sink disposal

- Hardwood flooring throughout

Top level:

- Newer carpeting on stairway
- Hardwood flooring in bedrooms
- Master bedroom

 - Panoramic views of the City and Bay
 - En suite stone bathroom with a shower-over-tub, and great views
 - En suite sunny office room with newer carpeting and access to a small deck
 - Two walk-in closets

- Second bedroom

 - Panoramic views of the City and Bay
 - En suite bathroom with the same great views
 - Good closet space

- Third bedroom

 - South-facing and sunny
 - Has its own entrance, but can be joined to or separated from the second bedroom via pocket doors
 - Good closet space

- Extra closet in common area

Lowest level:

- Large and bright family room with access to the decks and backyard
- Completely renovated full kitchen
- Bedroom with carpeting
- Recently remodeled full bathroom with a pedestal sink and a claw foot tub and shower
- Extra storage space

Location:

- High up on a hill, quiet and secluded
- Easy access to shops and restaurants in Cole Valley, Inner Sunset, Noe Valley, and more.
- Easy access to the 280 freeway

Other Notes:

- Easy street parking
- Laundry appliances are included
- Pets are negotiable
- The minimum lease term is 12 months

Agent information:

Mazal Bordo
Relocation Agent | REALTOR 
CA DRE #: 01243370Show more",3.44,12.4,3.2,44.7,3.94,30.7,25.48,30.7,23.28,209.2,31.86,94.5,17.57,20.7,18.06,250.9,23.63,106.2
"$17,500","1366 Hayes St, San Francisco, CA 94117",https://www.zillow.com/homedetails/1366-Hayes-St-San-Francisco-CA-94117/15086051_zpid/,,94117,San Francisco,,CA,4,4,,4 bds | 4 ba ,,"Fri, 2026-04-17",37.775135,-122.438934,,FOR_RENT,SINGLE_FAMILY,,,,,,,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.03,13.9,2.83,40.1,2.99,29.9,23.58,25.5,21.0,177.7,22.09,77.8,17.44,18.8,18.89,265.8,21.81,86.5
"$16,500","(undisclosed Address), San Francisco, CA 94117",https://www.zillow.com/homedetails/San-Francisco-CA-94117/442344532_zpid/,,94117,San Francisco,,CA,3,3,,3 bds | 3 ba ,,"Fri, 2026-04-17",,,,FOR_RENT,TOWNHOUSE,,,,,,,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,12.8,3.04,42.7,4.61,31.3,23.93,25.9,21.64,186.6,24.66,85.1,17.79,18.9,19.1,268.5,28.12,81.0
"$16,000","2239 Green St, San Francisco, CA 94123",https://www.zillow.com/homedetails/2239-Green-St-San-Francisco-CA-94123/15072422_zpid/,,94123,San Francisco,,CA,3,4,2412,3 bds | 4 ba | 2412 sqft,$6.63,"Fri, 2026-04-17",37.795795,-122.43588,,FOR_RENT,SINGLE_FAMILY,,,,,,,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.96,24.4,4.58,67.8,4.87,38.0,25.52,31.6,20.38,168.2,24.16,83.6,19.39,25.4,20.72,293.6,27.26,92.0
"$15,000","160 Vasquez Ave, San Francisco, CA 94127",https://www.zillow.com/homedetails/160-Vasquez-Ave-San-Francisco-CA-94127/15133357_zpid/,,94127,San Francisco,,CA,5,4,3549,5 bds | 4 ba | 3549 sqft,$4.23,"Fri, 2026-04-17",37.74455,-122.46051,,FOR_RENT,SINGLE_FAMILY,,,,,,,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.67,15.8,4.56,64.6,5.45,30.8,30.19,31.6,25.22,236.7,27.08,77.2,16.2,17.9,17.15,241.2,21.45,73.0
"$15,000","332 Frederick St, San Francisco, CA 94117",https://www.zillow.com/homedetails/332-Frederick-St-San-Francisco-CA-94117/2063183755_zpid/,,94117,San Francisco,,CA,4,3,2000,4 bds | 3 ba | 2000 sqft,$7.5,"Fri, 2026-04-17",37.767143,-122.44888,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.28,12.2,2.83,42.1,4.09,26.0,24.84,28.9,22.53,198.9,25.12,76.8,18.7,22.6,18.57,262.7,29.98,80.8
"$14,950","850 Castro St, San Francisco, CA 94114",https://www.zillow.com/homedetails/850-Castro-St-San-Francisco-CA-94114/15130792_zpid/,,94114,San Francisco,,CA,4,3,2602,4 bds | 3 ba | 2602 sqft,$5.75,"Fri, 2026-04-17",37.75527,-122.43483,,FOR_RENT,SINGLE_FAMILY,,,,,,,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27,4.5,1.26,19.0,1.26,19.0,24.25,27.9,22.18,194.3,23.0,78.4,15.12,19.8,16.55,229.6,19.48,77.2
"$14,950","2275 California St APT 3, San Francisco, CA 94115",https://www.zillow.com/homedetails/2275-California-St-APT-3-San-Francisco-CA-94115/459369184_zpid/,,94115,San Francisco,,CA,4,2,1800,4 bds | 2 ba | 1800 sqft,$8.31,"Fri, 2026-04-17",37.788868,-122.431694,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.17,21.6,3.75,53.5,3.98,35.0,24.46,27.5,19.8,162.1,21.02,80.5,18.32,21.1,19.79,278.4,28.97,83.5
"$14,000","685 Noe St #3, San Francisco, CA 94114",https://www.zillow.com/homedetails/685-Noe-St-3-San-Francisco-CA-94114/446002393_zpid/,,94114,San Francisco,,CA,3,2,1750,3 bds | 2 ba | 1750 sqft,$8,"Fri, 2026-04-17",37.75812,-122.43219,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19,4.1,0.84,13.7,0.84,13.7,23.76,26.6,21.79,189.6,24.52,75.2,15.21,19.7,16.66,232.4,19.99,80.5
"$13,950","(undisclosed Address), San Francisco, CA 94114",https://www.zillow.com/homedetails/San-Francisco-CA-94114/15128099_zpid/,,94114,San Francisco,,CA,3,2,1130,3 bds | 2 ba | 1130 sqft,$12.35,"Fri, 2026-04-17",,,,FOR_RENT,SINGLE_FAMILY,,,,,,,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.22,12.8,3.25,45.1,3.77,26.3,26.65,25.0,24.11,220.6,25.99,74.4,12.65,12.1,13.53,190.3,17.86,64.8
"$13,500","1059 Noe St, San Francisco, CA 94114",https://www.zillow.com/homedetails/1059-Noe-St-San-Francisco-CA-94114/15147213_zpid/,,94114,San Francisco,,CA,3,3,2576,3 bds | 3 ba | 2576 sqft,$5.24,"Fri, 2026-04-17",37.752026,-122.43166,,FOR_RENT,SINGLE_FAMILY,,,,,,,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45,5.0,1.45,20.9,1.55,15.9,24.43,28.5,22.47,201.9,23.96,78.8,14.54,18.6,15.98,221.3,19.41,73.4
"$12,497","2212 18th Ave #Id1369226p, San Francisco, CA 94116",https://www.zillow.com/homedetails/2212-18th-Ave-ID1369226P-San-Francisco-CA-94116/461733650_zpid/,,94116,San Francisco,,CA,4,2,1194,4 bds | 2 ba | 1194 sqft,$10.47,"Fri, 2026-04-17",37.746517,-122.47456,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,20.4,6.23,89.7,6.93,37.3,31.57,35.2,26.8,256.2,27.15,87.3,17.57,22.0,17.98,245.9,19.91,64.4
"$12,000","2527 16th Ave, San Francisco, CA 94116",https://www.zillow.com/homedetails/2527-16th-Ave-San-Francisco-CA-94116/15123101_zpid/,,94116,San Francisco,,CA,4,4,2635,4 bds | 4 ba | 2635 sqft,$4.55,"Fri, 2026-04-17",37.74076,-122.47264,,FOR_RENT,SINGLE_FAMILY,,,,,,,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.92,19.4,5.79,84.0,6.13,36.4,30.55,33.0,26.45,256.1,26.5,82.5,16.55,18.8,17.34,238.8,23.76,88.0
"$11,995","2783 Filbert St, San Francisco, CA 94123",https://www.zillow.com/homedetails/2783-Filbert-St-San-Francisco-CA-94123/461755285_zpid/,,94123,San Francisco,,CA,2,2,1100,2 bds | 2 ba | 1100 sqft,$10.9,"Fri, 2026-04-17",37.796825,-122.44533,,FOR_RENT,SINGLE_FAMILY,,,,,,,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.78,26.4,5.55,82.9,5.67,48.9,26.54,33.8,21.38,182.6,26.74,95.6,20.4,27.0,21.56,308.6,30.26,88.7
